0,DOLGOROčNA SREDSTVA
700,VREDNOST PRODANIH POSLOVNIH UčINKOV
700000,Vrednost prodanih poslovnih učinkov
701,VREDNOST USREDSTVENIH LASTNIH PROIZVODOV IN STORITEV
701000,Vrednost usredstvenih lastnih proizvodov in storitev
702,NABAVNA VREDNOST PRODANEGA MATERIALA IN BLAGA
702000,Nabavna vrednost prodanega materiala in blaga
702200,Kalo in lom
702300,Primanjkljaji pri popisu blaga
703,DRUGI POSLOVNI ODHODKI
703000,Drugi poslovni odhodki
71,POSLOVNI ODHODKI (II. Različica)
710,VREDNOST PRODANIH POSLOVNIH UčINKOV
710000,Vrednost prodanih poslovnih učinkov
711,NABAVNA VREDNOST PRODANEGA MATERIALA IN BLAGA
711000,Nabavna vrednost prodanega materiala in blaga
712,STROŠKI PRODAJANJA
712000,Stroški prodajanja
713,STROŠKI SPLOšNIH DEJAVNOSTI (NABAVE IN UPRAVE)
713000,Stroški splošnih dejavnosti (nabave in uprave)
714,"DRUGI STROŠKI, KI SE NE ZADRŽUJEJO V ZALOGAH"
714000,"Drugi stroški, ki se ne zadržujejo v zalogah"
72,PREVREDNOTOVALNI POSLOVNI ODHODKI
720,PREVREDNOTOVALNI ODHODKI NEOPR.DOLG.SREDSTEV IN OPREDM. OS IN NALOŽ. NEPREMIčNIN
720000,Prevrednotovalni odhodki neopr.dolg.sredstev in opredm. OS in naložbenih nepremičnin
721,PREVREDNOTOVALNI ODHODKI V ZVEZI Z ZALOGAMI
721000,Prevrednotovalni odhodki v zvezi z zalogami
722,PREVREDNOTOVALNI POSLOVNI ODHODKI LOT POSLEDICA PREVREDNOTENJA OSLABITVE V ZVEZI S POSLOVNIMI TERJATVAMI
722000,Prevrednotovalni poslovni odhodki zaradi oslabitve poslovnih terjatev
723,PREVREDNOTOVALNIPOSLOVNI ODHODKI KOT POSLEDICA ODPISOV V ZVEZI S POSLOVNIMI TERJATVAMI
724,"DRUGI PREVREDNOTOVALNI POSLOVNI ODHODKI V ZVEZI S KRATKOROČNIMI SREDSTVI, RAZEN FIN. NALOŽBAMI"
74,FINANčNI ODHODKI
740,"ODHODKI IZ POSOJIL, PREJETIH OD OGRANIZACIJ V SKUPINI"
740000,Odhodki za obresti
740100,Odhodki za realne obresti
740200,Odhodki za obresti iz naslova leasinga
740300,Odhodki za zamudne obresti
740310,Odhodki za zamudne obresti od davkov in prispevkov
740400,Zamudne obresti za nepravočasno plačane davke in prispevke
741,"ODHODKI IZ POSOJIL, PREJETIH OD BANK"
742,ODHODKI IZ IZDANIH OBVEZNIC
742000,Odhodki od prevrednotenja IZDANIH OBVEZNIC
743,ODHODKI IZ DRUGIH FINANČNIH OBVEZNOSTI
743000,Odhodki od prodaje finančnih naložb
744,ODHODKI IZ POSLOVNIH OBVEZNOSTI DO ROGANIZACIJ V SKUPINI
745,ODHODKI IZ OBVEZNOSTI DO DOBAVITELJEV IN MENIČNIH OBVEZNOSTI
745000,Drugi finančni odhodki - pozneje priznani popusti
746,"ODHODKI IZ DRUGIH POSLOVNIH OBVEZNOSTI, VKLJUČNO ZA STROŠKE OBRESTI IZ NASLOVA PRERAČUNA ODPRAVNIN OB UPOKOJITVI"
747,"ODHODKI IZ SREDSTEV, RAZPOREJENEH PO POŠTENI VREDNOSTI PREK POSLOVNEGA IZIDA IN ODHODKI IZ VREDNOTENJA NALOŽBENIH NEPREMIČNIN PO POŠTENI VREDNOSTI"
748,ODHODKI IZ OSLABITVE FINANČNIH NALOŽB
748100,"Odhodki iz oslabitve finančnih sredstev, razpol.za prodajo"
748200,Odhodki iz oslabitve posojil in fin.naložb (odplačna vredn.)
748300,Odhodki iz oslabitve fin.nalož.v odvisna pod.(nabavna vred.)
748400,Odhodki iz oslabitve fin.nalož.v kap.in izp.in.(nabav.vred.)
749,"ODHODKI IZ ODPRAVE PRIPOZNANJA FINANČNIH NALOŽB IN NALOŽBENIH NEPREMIČNIN, IZMERJENIH PO POŠTENI VREDNOSTI"
749000,Prevrednotovalni finančni odhodki zaradi oslabitve
75,DRUGIODHODKI
752,"DENARNE KAZNI, KI NISO POVEZANE S POSLOVNIMI UČINKI"
752000,Denarne kazni
752100,Druge neobičajne postavke - sodni stroški
753,"ODŠKODNINE, KI NISO POVEZANE S POSLOVNIMI UČINKI"
753000,Odškodnine
754,DONACIJE
755,"SUBVENCIJE, DOTACIJE IN PODOBNI ODHODKI, KI NISO POVEZANI S POSLOVNIMI UČINKI"
758,NEGATIVNE EVRSKE IZRAVNAVE
758000,Negativne evrske izravnave
759,"OSTALI ODHODKI, KI NISO POVEZANI S POSLOVNIMI UČINKI"
759000,Ostali odhodki
76,POSLOVNI PRIHODKI
760,PRIHODKI OD PRODAJE PROIZVODOV IN STORITEV NA DOMAčEM TRGU
760000,Prihodki od prodaje proizvodov in storitev na domačem trgu
760100,Prihodki od prodaje proizvodov na domačem trgu
760200,Prihodki od prodaje storitev na domačem trgu
760210,Prihodki od prodaje storitev - posredništvo
760220,Prihodki od prodaje storitev - gostinstvo
760230,Prihodki od prodaje storitev - storitve za principala (avti)
760270,Prihodki od prodaje storitev - provizija komisijske prodaje
760280,Prihodki od prodaje storitev - gotovina
760290,Prihodki od prodaje storitev - lastni prevoz
760900,Prihodki od prodaje storitev - ostale storitve
761,PRIHODKI OD PRODAJE PROIZVODOV IN STORITEV NA TUJEM TRGU
761000,Prihodki od prodaje proizvodov in storitev na tujem trgu
761100,Prihodki od prodaje proizvodov na tujem trgu
761200,Prihodki od prodaje storitev na tujem trgu
761290,Prihodki od prodaje storitev na tujem trgu - lastni prevoz
762,PRIHODKI OD PRODAJE TRGOVSKEGA BLAGA IN MATERIALA NA DOMAČEM TRGU
762000,Prihodki od prodaje materiala in blaga na domačem trgu
763,PRIHODKI OD PRODAJE TRGOVSKEGA BLAGA IN MATERIALA NA TUJEM TRGU
763000,Prihodki od prodaje materiala in blaga na tujem trgu
764,PRIHODKI OIZ VREDNOTENJA BIOLOŠKIH SREDSTEV IN POSPRAVITVE KMETIJSKIH PRIDELKOV
765,PRIHODKI OD NAJEMNIN
765000,Prihodji od najemnin
766,PRIHODKI OD  ODPRAVE DOLGOROčNIH REZERVACIJ IN PČR NA RAČUN V NAPREJVRAČUNANIH STROŠKOV OZ. ODHODKOV
766000,Prihodki od porabe in odprave dolgoročnih rezervacij
767,PRIHODKI OD POSLOVNIH ZDRUŽITEV (PRES.IZ PREV.-SLABO IME)
768,"DRUGI PRIHODKI (SUBVENCIJE, DOTACIJE, REGRESI, PREMIJE,...)"
768000,"Drugi prihodki (subvencije, dotacije, regresi, premije,...)"
768100,Prihodki od subvencij
768200,Prihodki od dotacij
768300,Prihodki od kompenzacij
768400,Prihodki drugih
769,PREVREDNOTOVALNI POSLOVNI PRIHODKI
769000,Prevrednotovalni poslovni prihodki
77,FINANčNI PRIHODKI
770,FINANČNI PRIHODKI IZ DELEŽEV V ORGANIZACIJA V SKUPINI
770000,Prihodki od obresti
771,FINANČNI PRIHODKI IZ DELEŽEV PRIDRUŽENIH ORGANIZACIJAH IN SKUPAJ OBVLADOVANIH ORGANIZACIJAH
771000,Prihodki od dividend in drugih deležev v dobičku
772,FINANČNI PRIHODKI IZ DELEŽEV V DRUGIH ORGANIZACIJAH
772000,Prihodki od prevrednotenja terjatev in dolgov za ohran.vred.
773,PRIHODKI V ZVEZI Z DRUGIH NALOŽB
773000,Prihodki v zvezi z danimi posojili
774,"FINANČNI PRIHODKI IZ POSOJIL, DANIH ORGANIZACIJAM V SKUPINI"
775,"FINANčNI PRIHODKI IZ POSOJIL, DANIH DRUGIM, TUDI OD DEPOZITOV"
775000,"Finančni prihodki od posojil, danih drugim, tudi od depozitov"
776,FINANčNI PRIHODKI IZ POSLOVNIH TERJATEV DO ORGANIZACIJ V SKUPINI
776000,Drugi finančni prihodki
776100,Drugi finančni prihodki - naknadno prejeti popusti
777,FINANčNI PRIHODKI IZ POSLOVNIH TERJATEV DO DRUGIH
778,FINANčNI PRIHODKI IZ FIN.SRED.PO POŠTENI VRED.PREK POSL.IZ.
779,FINANČNI PRIHODKI IZ VREDNOTENJA NALOŽBENIH NEPREMIČNIN PO POŠTENI VREDNOSTI  IN PRIHODKI OD ODTUJITVE NALOŽ.NEPREMIČNIN PO POŠTENI VREDNOSTI
78,DRUGI PRIHODKI
784,DONACIJE
784000,Prejete donacije
785,"SUBVENCIJE, DOTACIJE IN PODOBNI PRIHODKI, KI NISO POVEZANI S POSLOVNIMI UČINKI"
785000,"Subvencije, dotacije in podobni prihodki"
786,"ODŠKODNINE, KI NISO POVEZANE S POSLOVNIMI UČINKI"
786000,Prejete odškodnine
787,"KAZNI, KI NISO POVEZANE S POSLOVNIMI UČINKI"
787000,Prejete kazni
788,POZITVINE EVRSKE IZRAVNAVE
789000,Pozitivne evrske izravnave
78902,Izredni prihodki od zaokroževanja/izravnave zneskov v prejetih računih
78904,Izredni prihodki iz pozitivnih tečajnih razlik
789000,"OSTALI PRIHODKI, KI NISO POVEZANI S POSLOVNIMI UČINKI"
79,USREDSTVENI LASTNI PROIZVODI IN LASTNE STORITVE
790,USREDSTVENI LASTNI PROIZVODI IN LASTNE STORITVE
790000,Usredstveni lastni proizvodi in lastne storitve
790100,Prihodki od uporabe proizvodov in storitev za lastne potrebe
790200,Usredstveno lastno blago in lastni materiali
8,POSLOVNI IZID
80,POSLOVNI IZDID  PRED OBDAVčITVIJO
800,DOBIčEK ALI IZGUBA PRED OBDAVČITVIJO OZ. PRESEŽEK PRIHODKOV ALI PRESEŽEK ODHODKOV
800000,Dobiček ali izguba pred obdavčitvijo oz. Presežek prihodkov ali presežek odhodkov
801,UGOTOVITEV ALI PRENOS DOHODKA SAMOSTOJNIH PODJETNIKOV
801000,Ugotovitev in prenos dohodka samostojnih podjetnikov posameznikov
803,UGOTOVITEV IN PRENOS NEGATIVNEGA POSLOVNEGA IZIDA
803000,Ugotovitev in prenos negativnega poslovnega izida
804,"PRESEŽEK PRIHODKOV IZ PREJŠNJIH LET, NAMENJEN POKRIVANJU PRESEŽKA ODHODKOV OBRAČUNSKEGA OBDOBJA"
804000,"Presežek prihodkov iz prejšnjih let, namenjen pokrivanju presežka odhodkov obračunskega obdobja"
805,"PRESEŽEK ODHODKOV IZ PREJŠNJIH LET, KI SE POKRIVA IZ PRESEŽKA PRIHODKOV OBRAČUNSKEGA OBDOBJA"
805000,"Presežek odhodkov iz prejšnjih let, ki se pokriva iz presežka prihodkov obračunskega obdobja"
806,CELOTNI PRESEŽEK PRIHODKOV ALI CELOTNI PRESEŽEK ODHODKOV
806000,Celotni presežek prihodkov ali celotni presežek odhodkov
81,RAZPOREDITEV DOBIČKA OZIROMA CELOTNEGA PRESEŽKA PRIHODKOV
810,DAVEK OD DOHODKOV PRAVNIH OSEB
810000,Davek od dohodkov pravnih oseb
812,"DRUGI DAVKI, KI NISO IZKAZANI V DRUGIH POSTAVKAH"
812000,"Drugi davki, ki niso izkazani v drugih postavkah"
813,PRIHODKI (ODHODKI) IZ NASLOVA ODLOŽENEGA DAVKA
815,ČISTI DOBIčEK POSLOVNEGA LETA OZ. ČISTI PRESEŽEK PRIHODKOV
815000,Čisti dobiček poslovnega leta oz. Presežek prihodkov
82,RAZPOREDITEV čISTEGA DOBIčKA POSLOVNEGA LETA OZIROMA ČISTEGA PRESEŽKA PRIHODKOV
820,ČISTI DOBIčEK ZA KRITJE PRENEŠENIH IZGUB
820000,Čisti dobiček za kritje prenešenih izgub
821,ČISTI DOBIčEK ZA OBLIKOVANJE ZAKONSKIH REZERV
821000,Čisti dobiček za oblikovanje zakonskih rezerv
822,čisti dobiček za oblikovanje rezerv za lastne delnice/deleže
822000,čisti dobiček za oblikovanje rezerv za lastne delnice/deleže
823,čISTI DOBIčEK ZA OBLIKOVANJE STATUTARNIH REZERV
823000,čisti dobiček za oblikovanje statutarnih rezerv
824,čISTI DOBIčEK ZA DRUGE REZERVE IZ DOBIčKA
824000,čisti dobiček za druge rezerve iz dobička
825,ČISTI PRESEŽEK PRIHODKOV ZA DOLOČEN NAMEN (SKLAD)
825000,Čisti presežek prihodkov za določen namen (sklad)
829,PRENOS NEUPORABLJENEGA ČISTEGA DOBIČKA OZ. ČISTEGA PRESEŽKA PRIHODKOV POSLOVNEGA LETA
829000,Prenos neuporabljenega čistega dobička oz. Čistega presežka prihodkov poslovnega leta
89,IZGUBA IN OZ. ČISTI PRESEŽEK ODHODKOV IN PRENOS ČISTE IZGUBE OZ. ČISTEGA PRESEŽKA ODHODKOV
890,Čista izguba tekočega leta oz. Čisti presežel odhodkov
890000,Čista izguba tekočega leta oz. Čisti presežel odhodkov
899,PRENOS ČISTE IZGUBE TEKOČEGA LETA OZIROMA PRENOS ČISTEGA PRESEŽKA 
899000,Prenos čiste izgube tekočega leta oz. Prenos čistega presežka
9,"KAPITAL, DOLGOROčNE OBVEZNOSTI  (DOLGOVI) IN DOGOROčNE REZERVACIJE"
90,VPOKLICANI KAPITAL
900,OSNOVNI DELNIŠKI KAPITAL -  DELNICE
900000,Osnovni delniški kapital -  delnice
901,OSNOVNI  KAPITAL – KAPITALSKI DELEŽI ALI KAPITALSKA VLOGA
901000,Osnovni  kapital -kapitalski deleži in kapitalska vloga
902,ZAČETNI KAPITAL – S.P.
902000,Začetni kapital s.p.
905,NERAZDRUŽLJIVI ZADRUŽNI KAPITAL
906,DELEŽI ČLANOV ZADRUGE
907,USTANOVITVENA IN KASNEJŠE VLOGE
909,NEVPOKLICANI KAPITAL (ODBITNA POSTAVKA)
909000,Nevpoklicani kapital
91,KAPITALSKE REZERVE IN PRENOSI SREDSTEV
910,VPLAč. NAD NOMINALNIMI ZNESKI DELNIC OZ. DELEŽEV
910000,Vplač. nad nominalnimi zneski delnic oz. deležev
911,VPLAč. NAD KNJI.VRED.PRI ODTUJITVI LAST.DELNIC IN DELEŽEV
911000,Vplač. nad knji.vred.pri odtujitvi last.delnic in deležev
912,VPLAč. NAD NOM.ZNES.KAP. Z IZDAJO ZAMENLJ.OBV./OBV.Z DEL.OP.
912000,Vplač. nad nom.znes.kap. z izdajo zamenlj.obv./obv.z del.op.
913,VPLAč. ZA PRIDOBITEV DODAT. PRAVIC IZ DELEŽEV DELNIC/DELEŽEV
913000,Vplač. za pridobitev dodat. pravic iz deležev delnic/deležev
914,DRUGA VPLAčILA KAPITALA NA PODLAGI STATUTA
914000,Druga vplačila kapitala na podlagi statuta
915,ZNESKI IZ POENOSTAVLJENEGA ZMANJŠ.OSNOVNEGA  KAPITALA  IN ZNESKI ZMANJŠANJA OSNOVNEGA KAPITALA Z UMIKOM DELNIC OZIROMA DELEŽEV
915000,Zneski iz poenostavljenega zmanjš. osnovnega kapitala in zneski zmanjšanja osnovnega kapitala z umikom delnic oziroma deležev
916,SPLOŠNI PREVREDNOTOVALNI POPRAVEK KAPITALA
917,ZNESKI IZ UčINKOV POTJENE PRISILNE PORAVNAVE
917000,Zneski iz učinkov potjene prisilne poravnave
918,PRENOSI STVARNEGA PREMOŽENJA MED OPRAVLJANJEM DEJAVNOSTI
918000,Prenosi strvarnega premoženja med opravljanjem dejavnosti
919,PRETOKI IN ODTOKI MED POSJETJEM IN GOSPODINJSTVOM
919000,Pretoki in odtoki gotovine
92,REZERVE IZ DOBIčKA OZ. RAZPOREJENI ČISTI PRESEŽEK PRIHODKOV
920,ZAKONSKE REZERVE
920000,Zakonske rezerve
921,REZERVE ZA LASTNE DELNICE OZIROMA DELEŽE
921000,Rezerve za lastne delnice oziroma deleže
922,STATUTARNE REZERVE
922000,Statutarne rezerve
923,DRUGE REZERVE IZ DOBIčKA
923000,Druge rezerve iz dobička
924,PROSTOVOLJNE ZADRUŽNE REZERVE
925,PROSTOVOLJNI ZADRUŽNI SKLADI
926,DEL ČISTEGA PRESEŽKA PRIHODKOV ZA DOLOČEN NAMEN (SKLAD)
929,PRIDOBLJENE LASTNE DELNICE OZIROMA LASTNI POSLOVNI DELEŽI (ODBITNA POSTAVKA)
93,čISTI DOBIčEK ALI čISTA IZGUBA OZ. NERAZPOREJENI ČISTI PRESEŽEK PRIHODKOV ALI ČISTI PRESEŽEK ODHODKOV
930,PRENEŠENI čISTI DOBIčEK IZ PREJŠNJIH LET
930000,Preneseni čisti dobiček iz prejšnjih let
931,PRENESENA čISTA IZGUBA IZ PREJŠNJIH LET
931000,Prenesena čista izguba iz prejšnjih let
932,NERAZPOREJEN DEL  čISTEGA DOBIčKA POSLOVNEGA LETA OZ. NERAZPOREJEN ČISTI PRESEŽEK PRIHODKOV
932000,Nerazporejen čistega dobička poslovnega leta oz. Nerazporejen čisti presežek prihodkov
933,čISTA IZGUBA POSLOVNEGA LETAOZ. ČISTI PRESEŽEK ODHODKOV
933000,čISTA IZGUBA POSLOVNEGA LETA oz. Čisti presežek odhodkov
935,DOHODEK SAMOSTOJNIH PODJETNIKOV POSAMEZNIKOV
935000,Dohodek samostojnih podjetnikov posameznikov
937,NEGATIVNI POSLOVNI IZID SAMOSTOJNIH PODJETNIKOV POSAMEZNIKOV
937000,Negativni poslovni izid samostojnih podjetnikov posameznikov
94,REVALORIZACIJSKE REZERVE
940,REVALORIZACIJSKE REZERVE IZ PREVREDOTOVANJA ZEMLJIŠČ
940000,Revalorizacijske rezerve iz prevredotovanja zemljišč
941,REVALORIZACIJSKE REZERVE IZ PREVREDNOTOVANJA ZGRADB
941000,REVALORIZACIJSKE REZERVE IZ PREVREDNOTOVANJA ZGRADB
949,POPRAVEK VREDNOSTI REVALORIZACIJSKIH REZERV ZA ODLOŽENE OBVEZNOSTI ZA DAVEK
949000,Popravek vrednosti revalorizacijskih rezerv za odložene obveznosti za davek
95,"REZERVE, NASTALE ZARADI VREDNOTENJA PO POŠTENI VREDNOSTI"
954,"REZERVE, NASTALE ZARADI VREDNOTENJAKRATKOROČNIH NALOŽB PO POŠTENI VREDNOSTI"
954000,"Rezerve, nastale zaradi vrednotenja dolgoročnih fin. Naložb po poš.vrednosti"
955,"REZERVE, NASTALE ZARADI VREDNOTENJA DOLGOROČNIH NALOŽB PO POŠTENI VREDNOSTI"
955000,"Rezerve, nastale zaradi vrednotenja kratkoročnih fin. Naložb po poš.vrednosti"
956,"ZNESKI DOZAKANEGA DOBIČKA ALI DOKAZANE IZGUBE IZ SPREMEMB POŠTENE VREDNOSTI FIN.REDSTEV, RAZPOLOŽLJIVIH ZA PRODAJO, KI NI DEL RAZMERJA PRI VAROVANJU VREDNOSTI"
957,AKTUALNI DOBIČKI ALI IZGUBE OD DOLOČENIH ZASLUŽKOV
959,"POPRAVEK VREDNOSTI REZERV, NASTALIH ZARADI VREDNOTENJA PO POŠTENI VRED. ZA ODLOŽENE OBVEZNOSTI ZA DAVEK"
96,REZERVACIJE IN DOLGOROČNE PČR
960,REZERVACIJE ZA STROŠKE REORGANIZACIJE ORGANIZACIJE
960000,Rezervacije za stroške reorganizacije organizacije
961,REZERVACIJE ZA POKRIVANJE PRIHODNJIH STROŠKOV OZ. ODHODKOV ZARADI RAZGRADNJE IN PONOVNE VZPOSTAVITVE PRVOTNEGA STANJA TER DRUGE PODOBNE REZERVACIJE
961000,Rezervacije za pokrivanje stroškov zaradi razgradnje in podobe rezervacije
962,REZERVACIJE ZA KOČLJIVE POGODBE
962000,Rezervacije za kočljive pogodbe
963,"REZERVACIJE ZA POKOJNINE, JUBILEJNE NAGRADE IN ODPRAVNINE OB UPOKOJITVI"
963000,"Rezervacije za pokojnine, jubilejne nagrade in odpravnine ob upokojitvi"
964,REZERVACIJE ZA DANA JAMSTVA
964000,Rezervacije za dana jamstva
965,DRUGE REZERVACIJE IZ NASLOVA DOLGOROčNO VNAPREJ VRAčUNANIH STROŠKOV
965000,Druge rezervacije iz naslova dolgoročno vnaprej vračunanih stroškov
966,PREJETE DRŽAVNE PODPORE
966000,Prejete državne podpore
967,PREJETE DONACIJE
967000,Prejete donacije
968,DRUGE DOLGOROčNE PASIVNE čASOVNE RAZMEJITVE
968000,Dolgoročne rezervacije - druge rezervacije
97,DOLGOROčNE FINANčNE OBVEZNOSTI
970,"DOLGOROČNA POSOJILA, DOBLEJNA PRI ORGANIZACIJAH V SKUPINI"
970000,"Dolgoročna posojila, dobljena pri organizacijah v skupini"
971,"DOLGOROčNA POSOJILA, DOBLJENA PRI PRIDRUŽENIH ORGANIZACIJAH"
971000,"Dolgoročna posojila, dobljena pri pridruženih organizacijah"
972,"DOLGOROčNA POSOJILA, DOBLJENA PRI  BANKAH in organizacijah v državi"
972000,"Dolgoročna posojila, dobljena pri  bankah in organizacijah v državi"
973,"DOLGOROčNA POSOJILA, DOBLJENA PRI BANKAH IN ORGANIZACIJAH V TUJINI"
973000,"Dolgoročna posojila, dobljena pri bankah in organizacijah v tujini"
974,DOLGOROČNE FINANČNE OBVEZNOSTI V ZVEZI Z OBVEZNICAMI IN MENICAMI
974000,Dolgoročne finančne obveznosti v zvezi z obveznicami in menicami
975,DOLGOROčNI DOLGOVI IZ FINANčNEGA NAJEMA
975000,Dolgoročni dolgovi iz finančnega najema
976,DOLGOROčNEFINANčNE OBVEZNOSTI DO FIZIčNIH OSEB
976000,Dolgoročnefinančne obveznosti do fizičnih oseb
979,DRUGE DOLGOROČNE FINANČNE OBVEZNOSTI
979000,Druge dolgoročne finančne obveznosti
98,DOLGOROčNE POSLOVNE OBVEZNOSTI
980,"DOLGOROČNI KREDITI, DOBLJENI NA PODLAGI KREDITNIH POGODB OD ORGANIZACIJ V SKUPINI"
980000,"Dolgoročni krediti , dobljeni na podlagi kreditinih pogodb od organizacij v skupini"
981,"DOLGOROČNI KREDITI, DOBLJENI NA PODLAGI KREDITNIH POGODB OD PRIDRUŽENIH ORGANIZACIJ IN SKUPAJ OBVLADOVANIH ORGANIZACIJ"
981000,"Dolgoročni krediti , dobljeni na podlagi kreditinih pogodb od pridruženih organizacij skupaj obvladovanih  organizacij"
982,DOLGOROčNI KREDITI DOBLJENI OD DRUGIH DOMAčIH DOBAVITELJEV
982000,"Dolgoročni krediti, dobljeni od drugih domačih dobaviteljev"
983,"DOLGOROčNI KREDITI, DOBLJENI OD DRUGIH TUJIH DOBAVITELJEV"
983000,"Dolgoročni krediti, dobljeni od drugih tujih dobaviteljev"
985,DOLGOROčNE MENIčNE OBVEZNOSTI
985000,Dolgoročne menične obveznosti
986,DOLGOROčNI DOBLJENI PREDUJMI IN VARŠčINE
986000,Dolgoročni dobljeni predujmi in varščine
988,ODLOŽENE OBVEZNOSTI ZA DAVEK
988000,Odložene obveznosti za davek
989,DRUGE DOLGOROčNE POSLOVNE OBVEZNOSTI
989000,Druge dolgoročne obveznosti
99,ZUNAJBILANčNI KONTI 
990,"NAJETA, IZPOSOJENA IN ZAKUPLJENA (TUJA) SREDSTVA"
990000,"NAJETA, IZPOSOJENA IN ZAKUPLJENA (TUJA) SREDSTVA"
991,"MENICE IN DRUGI VREDNOSTNI PAPIRJI, PREJETI ZA ZAV.PLAčIL"
992,BLAGO PREJETO V KOMISIJSKO IN KONSIGNACIJSKO PRODAJO
993,"VREDNOTNICE, IZDANE ZA OBRAčUNAVANJE ZNOTRAJ ORGANIZACIJE"
994,DRUGI AKTIVNI ZUNAJBILANčNI KONTI
995,"LASTNIK NAJETIH, IZPOSOJENIH IN ZAKUPLJENIH SREDSTEV"
996,"DOLŽNIKI,KI SO ZAVAROVALI PLAčILA Z MENICAMI IN DR.VRED.PA."
997,"OBVEZNOSTI IZ BLAGA,PREJETEGA V KOMISIJSKO IN KONSIGNAC.PRODAJO"
998,"NOMINALNA VREDNOST VREDNOTNIC, IZDANIH ZA OBRAč.ZNOTRAJ ORGANIZACIJE"
999,DRUGI PASIVNI ZUNAJBILANČNI KONTI
